customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CU-11965,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),78.82,0.0,1
CU-11966,Male,0,No,No,56,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),90.17,5087.0,0
CU-11967,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.05,1272.97,0
CU-11968,Female,0,Yes,Yes,66,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,66.88,4423.87,1
CU-11969,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,74.13,2904.83,0
CU-11970,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.98,1535.96,0
CU-11971,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.75,1316.18,0
CU-11972,Female,0,Yes,Yes,60,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),60.96,3643.77,0
CU-11973,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.11,174.3,1
CU-11974,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.82,1014.93,0
CU-11975,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.86,112.17,1
CU-11976,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),85.89,3130.55,0
CU-11977,Male,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.06,3313.16,0
CU-11978,Male,0,No,No,7,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,63.51,474.66,0
CU-11979,Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),73.61,3319.66,0
CU-11980,Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.92,1179.47,0
CU-11981,Female,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.74,1173.22,0
CU-11982,Male,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.75,2742.82,1
CU-11983,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.22,760.03,0
CU-11984,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.15,1293.04,0
CU-11985,Female,0,No,No,0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,61.72,50.32,1
CU-11986,Female,1,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,23.74,1
CU-11987,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),98.5,7100.49,0
CU-11988,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.56,95.42,0
CU-11989,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,89.98,211.85,0
CU-11990,Female,1,No,No,2,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),77.32,143.88,1
CU-11991,Male,0,No,No,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,53.42,775.71,1
CU-11992,Male,1,No,Yes,60,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),86.3,5167.4,0
CU-11993,Female,0,No,No,7,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,72.43,504.44,0
CU-11994,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,46.69,541.32,0
CU-11995,Male,0,Yes,Yes,33,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,47.42,1536.75,0
CU-11996,Female,0,Yes,Yes,46,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,57.67,2658.71,0
CU-11997,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),79.86,820.81,0
CU-11998,Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.93,2444.76,1
CU-11999,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),75.44,530.0,1
CU-12000,Female,1,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.65,1933.86,0
CU-12001,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.74,4.46,1
CU-12002,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),66.76,288.51,0
CU-12003,Male,0,No,No,20,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),66.53,1305.38,0
CU-12004,Female,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),66.06,4763.94,0
CU-12005,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,96.07,1728.18,1
CU-12006,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),94.83,6821.71,0
CU-12007,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,71.38,3746.05,0
CU-12008,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),79.87,3495.35,0
CU-12009,Female,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.43,1350.5,0
CU-12010,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,81.49,3244.75,1
CU-12011,Male,0,No,No,11,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,52.87,611.13,1
CU-12012,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),107.63,0.0,1
CU-12013,Female,0,No,No,3,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.42,146.44,1
CU-12014,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.63,78.13,0
CU-12015,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,89.54,4753.78,0
CU-12016,Male,0,Yes,No,38,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.94,3544.53,1
CU-12017,Female,0,No,No,10,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.6,661.28,1
CU-12018,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,76.3,331.78,1
CU-12019,Male,0,No,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,76.81,3322.96,0
CU-12020,Male,1,No,Yes,4,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,64.27,274.23,1
CU-12021,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,100.81,4678.75,0
CU-12022,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),80.78,5164.96,1
CU-12023,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,73.23,393.56,1
CU-12024,Male,0,Yes,Yes,47,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),58.71,2750.5,0
CU-12025,Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.77,1345.76,0
CU-12026,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.45,2147.13,0
CU-12027,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.98,4999.58,0
CU-12028,Female,0,No,No,3,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.09,199.01,0
CU-12029,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.97,1858.23,0
CU-12030,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,81.75,540.23,1
CU-12031,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,46.65,206.96,0
CU-12032,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.05,1933.61,0
CU-12033,Female,0,No,No,21,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,77.0,1596.75,0
CU-12034,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,82.46,4163.94,1
CU-12035,Female,0,No,No,37,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),55.54,2084.96,0
CU-12036,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,95.64,2667.08,1
CU-12037,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),88.12,3350.53,1
CU-12038,Female,0,No,Yes,37,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,56.57,2100.7,0
CU-12039,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.4,5900.61,1
CU-12040,Male,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,81.18,5050.54,1
CU-12041,Female,0,No,No,33,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.34,1813.25,0
CU-12042,Female,0,Yes,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,1070.11,0
CU-12043,Female,0,Yes,Yes,1,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.99,78.32,0
CU-12044,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,91.58,349.93,1
CU-12045,Female,1,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),96.36,375.39,1
CU-12046,Male,0,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.25,16.33,0
CU-12047,Female,0,No,No,59,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.05,3997.86,1
CU-12048,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,54.35,1279.56,1
CU-12049,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.55,4712.77,0
CU-12050,Male,1,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,87.35,4992.38,0
CU-12051,Male,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),89.34,6258.78,0
CU-12052,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.5,1159.67,0
CU-12053,Female,1,No,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.64,1038.97,1
CU-12054,Female,0,No,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,82.43,3749.49,0
CU-12055,Male,0,No,No,9,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,71.58,635.18,0
CU-12056,Female,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.23,1457.59,1
CU-12057,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.17,64.93,0
CU-12058,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),63.51,535.81,0
CU-12059,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,75.98,1645.17,0
CU-12060,Female,1,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.5,801.91,0
CU-12061,Female,1,Yes,Yes,46,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),78.37,3616.57,1
CU-12062,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),83.23,0.0,1
CU-12063,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.03,2183.07,0
CU-12064,Female,0,No,Yes,28,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.86,1831.18,0
CU-12065,Female,0,No,Yes,2,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,91.33,186.22,1
CU-12066,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),58.71,702.07,0
CU-12067,Female,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.28,842.56,0
CU-12068,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.84,3813.76,1
CU-12069,Male,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.99,0.0,0
CU-12070,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.97,18.05,1
CU-12071,Female,0,No,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.01,98.9,0
CU-12072,Male,0,No,No,59,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.06,2975.47,1
CU-12073,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.46,1474.02,0
CU-12074,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),63.06,476.9,1
CU-12075,Male,1,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),97.62,4595.66,0
CU-12076,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.38,739.37,0
CU-12077,Male,1,Yes,No,15,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,50.18,729.1,0
CU-12078,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.59,0.61,1
CU-12079,Male,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),87.44,3761.56,0
CU-12080,Female,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,78.12,453.49,0
CU-12081,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,70.57,1965.55,0
CU-12082,Male,0,Yes,Yes,33,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),82.43,2703.99,0
CU-12083,Female,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,81.54,2144.57,0
CU-12084,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.54,949.39,0
CU-12085,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),79.32,585.11,1
CU-12086,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.75,1021.24,1
CU-12087,Female,1,No,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,61.93,2878.98,0
CU-12088,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,91.6,4040.44,0
CU-12089,Male,0,Yes,No,13,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,55.11,688.88,1
CU-12090,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,70.07,765.54,1
CU-12091,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,87.16,418.16,1
CU-12092,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.8,221.48,0
CU-12093,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),73.71,0.0,1
CU-12094,Male,0,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,66.54,1583.49,0
CU-12095,Female,0,No,No,69,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,62.42,4335.94,0
CU-12096,Female,0,No,No,58,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,84.42,4865.74,0
CU-12097,Female,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.75,602.71,1
CU-12098,Female,0,Yes,Yes,21,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),80.85,1716.1,1
CU-12099,Male,0,No,No,36,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,63.96,2298.79,1
CU-12100,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.32,1104.21,0
CU-12101,Female,0,No,No,48,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.99,2374.64,0
CU-12102,Male,0,Yes,No,55,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),92.95,5093.29,0
CU-12103,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.54,1195.71,0
CU-12104,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.86,1611.66,0
CU-12105,Male,0,No,No,59,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.97,3617.59,0
CU-12106,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),44.9,535.39,0
CU-12107,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),89.14,331.38,1
CU-12108,Male,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.3,15.76,1
CU-12109,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.56,263.89,0
CU-12110,Male,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.55,720.26,1
CU-12111,Female,0,Yes,No,6,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,55.05,340.52,0
CU-12112,Female,0,No,No,0,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.12,36.73,1
CU-12113,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.07,4128.19,1
CU-12114,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,84.63,148.06,0
CU-12115,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,85.49,554.09,1
CU-12116,Female,0,No,Yes,5,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),70.66,353.38,0
CU-12117,Female,0,No,Yes,8,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,73.19,571.89,0
CU-12118,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),93.2,4389.46,0
CU-12119,Female,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,90.18,5131.67,0
CU-12120,Female,1,No,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,96.44,186.19,1
CU-12121,Female,0,Yes,No,50,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),66.53,3390.84,0
CU-12122,Female,1,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,79.56,770.9,0
CU-12123,Female,0,Yes,Yes,47,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.34,3129.03,0
CU-12124,Female,0,Yes,No,53,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),61.2,3274.24,0
CU-12125,Male,0,Yes,No,61,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,82.45,5019.97,0
CU-12126,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,82.11,664.86,0
CU-12127,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,102.88,6703.16,0
CU-12128,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,81.07,5793.29,0
CU-12129,Male,1,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.36,4979.39,0
CU-12130,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.09,684.58,0
CU-12131,Female,1,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,85.26,4736.77,1
CU-12132,Female,1,No,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),95.85,0.0,1
CU-12133,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),30.61,161.58,0
CU-12134,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.93,2108.84,0
CU-12135,Female,0,Yes,Yes,23,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,61.06,1392.14,0
CU-12136,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,66.48,593.56,1
CU-12137,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.91,6393.67,1
CU-12138,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.54,1468.23,0
CU-12139,Male,0,Yes,No,56,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),57.49,3223.93,1
CU-12140,Female,0,No,No,45,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),57.82,2615.22,0
CU-12141,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,93.12,4466.17,1
CU-12142,Female,1,No,No,58,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.91,3370.58,0
CU-12143,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,40.93,95.29,1
CU-12144,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),83.88,320.6,1
